sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,failure
202.4373,-36.5614,42.8143,9.4765,48.1041,230.9216,25.2756,8.4663,11.3432,74.0945,77.1401,44.9489,5.8767,8.2428,29.3236,186.6356,-36.435,66.5355,32.1119,19.2763,195.0001,33.293,11.1812,8.0581,45.6449,0
193.2494,32.3506,20.7849,5.7406,49.3138,228.4284,32.2109,8.4421,8.9549,87.0481,44.7423,35.8077,13.9314,6.9303,26.3151,177.2149,-11.3434,15.1065,16.3773,85.7111,172.8668,-23.0916,6.3919,9.4912,78.0304,0
203.2513,-49.1102,44.7167,7.714,61.4247,201.2163,33.4758,7.5904,14.2123,42.3807,45.5727,24.6852,11.8603,5.587,33.7484,213.5858,-39.7688,36.5242,17.9107,37.423,150.7807,14.7342,8.0441,8.4015,10.8105,0
242.8032,36.1492,73.9547,9.6692,73.5798,194.8397,80.434,10.6245,3.5969,80.543,32.1645,66.3574,7.9788,5.6513,55.6347,114.05,-24.0574,46.9285,76.7317,70.8069,182.4902,22.655,9.1484,10.6411,78.4897,1
236.5483,17.1868,6.836,9.7337,56.7682,186.7156,35.1349,10.9035,9.7037,76.2918,77.2255,25.3616,7.5473,12.3799,35.9827,199.0654,28.809,37.1601,29.3361,85.1214,224.9805,-2.9463,12.652,7.0444,94.4301,0
227.1536,36.7498,67.457,8.141,58.5469,209.9341,70.6887,10.9456,12.9289,56.9404,37.3793,77.2977,8.8844,4.9085,60.9217,203.3024,-32.3176,61.9864,75.2367,76.1193,224.9684,-1.0423,14.449,10.1097,61.448,1
187.167,-9.6607,41.5202,9.3625,,209.0605,41.016,12.6355,10.2337,83.3229,40.6469,14.9073,10.0341,14.6137,26.4774,213.0731,-11.645,63.9227,49.3912,29.8202,187.7202,9.637,14.6815,6.7089,99.5472,0
253.4522,40.1384,25.0854,11.4995,63.276,185.0106,32.6147,14.7909,13.3155,58.9693,67.9232,18.3626,13.2342,15.9679,35.7094,198.6504,-45.1413,68.5435,20.8209,1.9742,162.8312,18.975,7.4575,11.4656,54.7282,0
226.4414,13.0311,45.1757,8.6057,70.9541,194.8766,46.2412,13.6809,14.2913,10.4914,55.4516,33.9802,11.5678,11.2362,32.911,222.2783,2.3146,46.3802,20.3859,3.9406,179.5346,43.3124,10.0469,9.8922,67.1633,0
201.9427,33.5232,26.6777,8.5109,26.011,196.465,37.42,11.3709,11.0605,29.6022,94.5854,36.0214,11.0909,12.4098,32.4391,208.2758,23.854,37.6864,30.1895,85.1999,190.8168,16.3355,11.3515,12.4773,43.7715,0
209.5727,31.4964,26.3346,11.243,63.8502,195.9499,41.7353,13.1815,5.6596,64.8846,67.5533,42.0787,16.6879,12.5824,36.709,226.2088,9.075,45.8744,23.166,37.9751,195.425,18.4464,10.563,14.2674,13.0655,0
131.3689,-38.7063,26.8757,10.4869,40.8002,243.0839,21.0315,5.3919,6.5694,97.7896,41.035,22.3074,13.1032,9.5899,24.8878,188.0539,-15.4251,40.3602,12.8074,55.8344,237.9525,48.7792,14.0575,11.4483,15.6927,0
236.1541,-42.5135,10.5796,7.7757,50.5842,220.2384,32.6501,8.1062,7.6111,23.5,55.177,17.5891,12.0273,7.4396,40.3385,223.879,15.3373,33.6867,38.0157,0.017,234.3631,11.9066,12.208,8.7976,20.6851,0
233.6653,45.0355,27.3803,10.7586,31.5568,210.8524,20.0828,7.6789,7.3786,11.4023,30.1374,31.9365,12.6985,13.7284,2.8254,190.496,20.2096,,44.0757,16.4155,230.2743,22.1559,13.6806,13.2254,18.7543,0
225.6616,-10.7104,9.8307,11.3949,62.0957,219.4474,50.4867,7.456,5.623,45.0505,36.3395,36.2104,9.5615,6.3117,30.1086,266.9601,33.8816,60.5471,2.9885,17.7202,196.4612,7.8554,9.8077,8.4391,38.7406,0
226.31,-11.5337,20.4476,16.6205,45.7127,188.593,60.5504,13.2381,9.3927,13.3372,42.3014,11.0391,8.5888,14.4463,42.1317,163.6684,43.5512,56.3732,45.9952,29.0579,174.7406,48.1335,13.7021,5.5578,50.3893,0
138.7883,-17.7619,38.3696,11.8542,29.9062,180.892,12.6982,12.468,11.3373,84.7301,39.6639,27.3125,9.9034,12.7317,44.1465,215.4697,-33.9065,73.7558,29.9191,69.0595,257.373,-20.4859,10.0174,9.2314,81.4026,0
233.2384,36.4841,62.9058,9.8165,30.7672,211.4915,57.506,8.9612,14.3103,92.6485,89.4222,67.6684,8.5415,13.5116,82.5836,201.8575,12.0562,69.3449,61.2869,91.1486,187.8142,25.5108,5.8418,6.0938,77.6147,1
188.2202,-20.5822,38.0063,14.0809,58.3001,231.9789,20.9009,12.2128,8.5154,58.3986,47.243,20.8493,14.1266,10.9759,35.7292,195.7287,43.2382,54.3504,22.6726,57.2677,170.3623,-14.1914,10.5568,7.4358,21.9962,0
232.3694,-8.4069,35.9125,8.7179,48.4807,206.1491,40.4928,8.6493,11.6162,75.2656,77.9397,29.5268,10.3962,9.9528,23.6442,171.5482,40.4496,22.5588,9.0891,68.2551,171.2194,44.4988,16.0239,7.1811,28.2829,0
224.5776,32.2109,14.7135,13.8237,80.8605,217.4497,35.0937,13.3708,11.7206,95.6276,47.0974,34.4114,10.0508,7.5185,11.8544,220.8384,-39.6073,38.1744,20.3988,77.5207,121.5513,14.6561,14.6209,8.1621,15.3755,0
193.6934,-44.5732,34.4737,11.0515,31.5651,203.2493,39.1926,6.773,12.7375,43.3025,,23.1187,6.7111,7.3746,17.0721,201.491,20.0882,30.1036,35.1134,78.6892,193.7918,-19.8649,14.3716,12.6415,43.7676,0
181.9096,3.3468,18.4823,11.9563,61.291,126.9635,21.368,12.7861,13.549,91.4169,48.122,18.5003,13.6194,8.8105,24.2103,194.7818,-49.497,14.6311,23.2723,30.4691,199.3056,-15.6148,3.5122,6.3118,51.2553,0
222.5521,-27.9212,34.0049,8.3009,59.0052,144.164,46.5674,4.4025,13.3346,54.9665,49.404,34.9747,10.5602,9.4703,16.2941,192.3554,15.5473,56.8655,11.1695,31.7786,156.0612,-4.9354,8.0922,8.2892,58.417,0
182.7605,-7.1693,37.8721,12.2543,50.3423,197.9466,17.181,10.8643,8.6402,73.2973,36.2433,32.6167,8.7022,13.5715,37.3711,236.6035,34.1793,61.8923,41.5005,26.3235,209.0417,-42.46,9.2163,13.5445,3.1194,0
204.1681,-9.4866,7.9551,6.5007,-2.7445,170.4498,9.5849,10.9038,8.5814,77.2145,57.9628,26.5822,13.2432,6.9901,29.2112,155.7764,34.7982,49.6989,24.5504,51.4137,188.1347,-5.378,13.1488,16.5993,65.9413,0
196.9531,-14.1204,16.2598,10.6754,67.0155,193.9481,32.5962,11.757,16.3093,36.1251,45.5608,31.0404,12.6355,9.677,25.8249,165.1094,32.9647,48.4283,44.9932,17.385,183.7249,15.3337,7.6476,11.8507,37.6329,0
168.9166,1.6372,15.4597,14.8163,29.706,204.5816,23.436,9.9811,10.6078,64.3477,55.1832,34.3946,12.6246,9.6929,24.1042,206.747,22.0256,77.1797,21.818,16.1246,202.739,33.3365,10.8821,10.1252,57.3487,0
194.1751,7.2269,27.5332,12.1773,53.9901,239.1874,25.7899,9.4642,9.7737,71.9547,48.6747,34.9694,1.0553,12.9559,34.9324,186.4145,33.0364,57.6913,8.6288,18.1884,187.3555,22.4187,8.0172,8.1865,59.0596,0
227.5431,-11.4538,36.2634,11.2719,34.3544,199.1427,33.1862,11.09,5.9039,3.9037,53.1292,24.001,9.9686,8.4245,30.7062,155.2296,39.6969,32.9774,21.3725,37.0377,170.6126,-45.6562,7.8717,9.5965,80.23,0
170.623,24.1394,40.8642,10.3357,26.8903,222.7725,40.1871,10.6512,15.9029,28.3267,41.8462,34.2178,8.6557,4.878,24.6982,192.9301,-49.2806,45.0183,20.3327,36.227,224.5366,-24.6367,13.5997,11.9297,36.5644,0
175.1155,18.0606,30.387,6.9037,35.6629,203.1715,21.3592,9.2236,9.0394,70.5495,62.9187,40.7928,6.5214,9.9552,16.9475,194.4189,-28.5542,41.5363,21.994,69.7057,232.2338,20.679,14.1244,16.5661,0.5291,0
241.8323,-6.4623,93.0534,11.9545,54.1622,228.7202,77.3146,14.1194,9.5962,52.1006,20.3721,61.1232,11.8322,6.1209,68.7751,207.5337,15.6884,49.1202,77.5482,59.9515,178.3275,-33.0517,9.784,12.1619,0.0287,1
204.984,49.6817,32.0762,7.2484,34.4701,181.3456,29.6287,8.8727,12.0712,82.9765,56.5874,12.1667,16.2934,9.3209,46.1595,223.6118,7.4907,82.4877,25.2482,7.2386,207.8424,-20.5748,15.1102,8.233,95.6709,0
215.1637,19.4192,15.5235,13.7736,45.9137,203.5903,-0.562,6.7769,10.8525,58.6827,,33.3429,10.7487,3.5726,1.3279,190.3876,-18.4269,40.2802,28.3315,83.2177,199.5659,-25.1742,13.7447,12.477,82.1075,0
231.0124,-14.6462,70.2459,11.8706,42.6806,173.1414,54.9682,7.9978,10.0126,73.5429,52.7088,81.4854,10.008,14.1653,77.6454,211.8362,42.0188,39.291,63.1964,76.4244,191.4813,-1.7708,9.7728,7.4636,98.5361,1
175.9803,36.8769,-4.5561,10.4996,47.9905,220.8785,26.4515,9.5362,11.0426,54.0768,33.7016,15.6519,12.829,13.7396,59.2669,189.3588,18.9211,,17.3754,21.0752,176.7542,11.2778,8.7028,9.7695,23.7139,0
237.7659,11.3084,20.6117,12.6313,45.5882,172.4243,35.9243,8.0738,10.6783,57.5893,57.1941,37.7058,11.3972,10.2843,42.7169,187.6567,45.9148,55.7314,32.5636,49.9598,182.43,49.5562,12.1161,7.0638,72.056,0
188.0778,6.7835,44.6664,6.31,63.6899,213.3232,17.4294,7.7528,7.6112,33.4657,17.7035,19.7045,9.9709,10.5998,47.4544,241.6201,46.3117,30.7124,22.0284,17.4539,205.319,17.3193,7.2408,5.1153,88.9632,0
203.8463,-21.3476,25.4575,8.7643,54.8278,174.5522,19.395,7.131,10.672,16.1999,45.3076,25.9371,12.2732,9.5272,47.158,195.6673,36.2806,66.1301,3.3875,41.3989,159.5625,-31.6114,14.7885,10.7,66.2023,0
196.2637,-33.309,25.3309,10.869,53.284,193.3837,29.1688,5.9266,13.078,8.3251,62.2664,44.4933,11.9413,8.2987,30.1605,224.5278,12.6481,51.9068,27.5461,66.3549,217.0084,-2.3845,7.9537,13.6956,27.2414,0
194.1424,46.9542,27.579,8.2278,35.5074,168.7238,16.5544,8.5708,8.3478,34.7168,40.0744,34.3674,6.9497,8.4525,36.9518,199.8653,31.538,50.1924,22.487,0.8317,228.0585,42.2088,13.2281,8.8825,0.9133,0
194.2036,-49.2782,38.3876,7.8335,61.0188,185.8635,34.4003,9.7589,7.0283,37.8358,40.1976,34.1685,10.6005,3.4446,36.4522,157.3727,-21.5323,55.591,18.4513,85.3482,210.2222,13.6893,12.2605,8.2338,62.2754,0
183.8819,-48.0605,44.1333,11.139,59.51,214.2384,25.8044,5.2803,10.1848,49.358,58.523,21.8833,14.9804,13.3485,29.8286,206.9128,34.3546,37.0217,49.4741,7.1385,217.8874,-2.9853,12.0459,15.3828,81.7251,0
236.9553,-25.1038,44.2282,10.4315,33.9174,232.609,32.7877,10.4789,6.391,98.2116,44.582,20.5681,8.1276,13.7881,57.2648,218.5025,2.0926,43.5642,23.8928,88.752,213.7719,-38.7072,8.4111,8.2166,16.736,0
180.2991,-38.035,30.3913,9.6103,,207.1133,16.6723,7.6215,8.357,8.948,67.4868,39.0518,19.2684,5.6988,27.0233,192.5458,14.4575,52.0039,23.9867,23.2675,252.5354,25.6698,9.3924,11.1022,19.2965,0
169.7001,-14.1833,47.013,14.808,38.4194,209.5936,27.4569,8.1605,11.0752,73.2402,62.7803,43.0175,4.1974,8.9325,28.4772,214.1152,-23.6651,60.3885,47.1072,37.9044,200.1934,-31.4466,15.8741,10.6941,77.6017,0
192.0345,3.8957,12.7055,7.2203,61.872,160.803,24.7453,8.1087,13.8546,11.0464,76.0205,39.2701,14.1823,14.441,34.1021,233.024,-40.1246,61.3381,14.9445,52.5821,193.0529,-13.3646,7.8003,9.0953,93.0211,0
192.8954,-0.8594,33.7702,9.2179,67.7909,214.2693,41.5198,8.8228,6.7959,82.3643,67.2615,34.4361,10.2896,7.6023,57.2262,213.1472,22.5172,48.338,35.4455,24.8763,234.0467,12.5325,12.1556,14.4998,41.5185,0
181.8106,-4.1279,67.7986,6.8458,23.2398,212.8751,84.1797,9.08,11.501,99.8434,42.1749,81.9641,12.6543,9.8575,63.2307,236.7943,-6.9412,35.0036,66.8958,21.3928,206.7484,-24.5911,3.1848,13.1735,39.7091,1
192.2019,48.2956,18.055,7.9496,45.9432,224.0217,34.1493,15.8114,15.5215,68.9719,53.7879,15.5629,8.7347,11.5544,26.8773,227.3403,-36.1592,53.3034,22.3984,81.1074,189.2148,-40.8095,4.5784,13.9495,73.4266,0
204.923,32.5705,22.873,8.5435,31.7428,179.0476,24.2865,9.5266,6.0971,7.8477,51.8165,18.9983,11.2751,7.1589,46.3446,155.2811,-27.3282,48.1791,28.9091,77.7419,181.0813,-45.8818,11.7217,8.3457,50.2402,0
195.7603,-44.948,28.6155,7.023,35.3013,179.9859,31.7322,12.4437,8.7419,8.2545,54.9225,41.5364,10.9233,13.0474,37.2172,202.3649,-36.5129,42.1601,12.6092,19.6099,203.3225,11.5997,9.7971,7.7534,7.1644,0
169.6763,-41.0405,54.4045,8.5134,36.1207,182.6834,44.5444,12.5287,10.3876,98.7652,66.177,29.1988,10.5535,10.7212,33.3268,181.7852,-12.6179,54.4072,25.3203,5.4538,265.0897,36.8752,7.8371,10.2128,69.3795,0
195.4875,-4.9938,81.7781,10.2926,55.2258,234.9886,74.3754,13.441,9.7916,69.8755,,69.5232,6.1608,7.794,80.8842,204.9465,-21.5986,46.3453,72.77,65.4758,229.7206,-22.869,10.1558,12.637,86.4282,1
164.6866,36.741,70.7163,8.2449,56.7972,197.9878,66.9732,15.5212,8.1107,50.0651,48.1018,76.8651,9.7209,10.0604,87.2766,184.9632,-34.2995,62.9777,66.6293,23.6205,233.7043,47.8244,4.5162,9.9569,62.5792,1
242.5434,-47.0534,15.9943,7.7108,45.8842,235.0385,19.4322,12.5076,11.543,96.0606,42.4057,23.8843,10.1046,11.7242,55.8684,187.8894,-17.0715,52.1988,36.314,54.1354,218.5078,-19.1002,4.3167,8.9835,13.5252,0
164.8982,47.5777,47.0812,15.5161,42.1198,234.9074,35.7126,9.5221,7.4561,72.708,78.1244,39.0515,7.8786,7.2461,36.8698,258.1506,43.325,37.15,31.0371,18.4746,185.9814,26.2447,8.1976,8.4707,56.7043,0
205.1109,-14.0739,48.185,8.7063,34.2045,162.5443,18.4219,5.8796,14.1747,49.1446,51.34,32.8785,10.0476,9.4803,28.4584,230.7278,24.2367,50.271,25.5661,92.7103,260.0294,-1.0057,9.4564,8.4956,24.6784,0
229.5742,-45.8174,28.9195,7.0772,31.1121,168.1427,17.8242,7.9646,13.7486,52.0649,31.4407,31.6436,9.2181,13.6268,29.6204,161.2434,5.7701,64.9125,27.3994,29.1179,193.0198,-10.196,8.1093,15.2981,46.1347,0
192.3855,1.697,27.3776,13.5377,72.0049,197.4854,24.2053,11.2696,3.0435,69.6114,35.9393,36.7906,11.732,13.6143,28.1251,180.4031,-4.5317,38.2894,5.5709,79.6486,196.9587,-38.5835,8.4897,7.2939,52.3817,0
208.9059,29.1067,0.7299,9.4626,31.2345,234.9755,43.1981,7.971,9.079,86.8819,42.7907,27.0434,6.9593,8.1249,49.1128,160.2766,-38.2446,56.9738,34.8902,25.3111,240.0544,-4.1357,12.3104,7.0373,0.5751,0
203.0435,-2.4288,45.9531,8.969,53.2646,201.2545,45.1004,7.2034,7.3815,82.5253,,40.4204,13.5042,15.7274,35.3817,171.4827,-20.1558,25.1846,41.8781,17.8248,209.4491,17.209,6.475,7.043,59.4969,0
214.5641,7.8966,41.8764,11.2054,47.232,180.1483,38.6097,12.8856,11.3065,55.0471,65.3283,43.8294,9.4389,13.6281,11.7075,192.8611,11.2054,47.3169,13.2386,98.7189,154.4118,43.3892,10.4696,12.4594,60.8845,0
197.8744,2.5391,41.2096,9.9124,33.2225,186.0679,20.552,7.4252,11.7536,70.8587,68.6053,32.6442,10.0066,8.9404,25.737,231.0853,49.8987,28.0525,22.2688,63.7504,233.2551,-48.8703,10.7367,12.3262,79.0196,0
173.479,-49.3869,29.5538,8.9244,37.3909,194.5596,28.0572,11.2106,12.3993,33.7937,73.1649,19.2223,7.9037,7.2745,12.3448,154.6244,3.6968,53.2865,17.8764,74.2585,212.8956,22.4964,7.8228,8.513,20.8262,0
234.0675,29.9535,38.5483,8.187,49.2819,207.4123,46.7525,9.5674,12.1408,38.9566,33.6833,43.2049,6.2362,9.2768,19.9809,230.3991,-0.2946,53.0609,1.8895,21.614,221.9071,-19.7682,14.0052,13.4091,77.779,0
193.6746,-1.7337,30.933,8.0512,49.9967,195.9774,15.4749,10.2665,8.3529,87.1799,70.8546,23.1536,13.2375,13.5677,11.6366,211.9817,2.2345,,46.6631,59.4288,181.1395,-41.2924,9.0978,10.1905,52.0578,0
184.9329,-18.7857,44.555,12.0559,41.7258,195.616,40.3748,8.6006,10.5428,14.9321,70.8541,31.6042,7.9671,9.8199,23.8062,221.2231,-35.8443,47.6674,38.7971,7.1243,179.3372,-5.6352,8.218,12.3155,67.5496,0
224.6805,-44.62,69.3782,10.8399,26.1787,168.5947,70.6703,6.0559,7.8846,71.2899,75.5624,48.6226,8.3101,10.1212,63.811,237.1433,41.9689,70.2293,60.3987,71.0216,212.5521,-3.4603,10.2451,12.1213,86.1096,1
225.5559,19.9615,23.7676,7.3122,27.2168,192.8806,30.8608,7.2417,10.4309,46.1242,52.2981,13.7603,10.9738,11.0035,38.8218,151.1979,-17.413,54.875,15.7198,40.0816,164.2458,4.7949,12.162,12.9126,34.0714,0
195.1787,9.097,32.7448,6.8668,39.4179,193.9194,27.4778,8.9694,13.5561,48.663,41.7507,15.1405,10.8818,10.8166,23.2812,210.961,-39.1255,48.4407,31.5659,49.4295,170.9831,16.0165,14.6585,12.9783,88.7262,0
199.6221,-35.3275,29.8261,12.1854,64.8851,182.529,26.2755,8.9081,7.621,57.0276,37.9211,57.0804,2.1698,13.4044,27.1027,210.7649,-49.1881,43.5412,33.5498,29.4185,174.2228,-44.6873,12.772,8.3929,35.9245,0
146.7466,36.568,31.7296,14.6496,43.8831,226.8126,18.9194,12.5505,8.2207,18.8227,35.4845,50.4342,7.3761,15.8681,64.1989,192.2446,-42.8254,,24.3517,72.1339,167.9686,49.0218,10.2683,13.707,41.5855,0
221.8177,28.8928,19.986,8.0724,31.0232,197.7522,19.3054,10.8679,11.6043,57.7939,68.7925,31.1778,13.5288,6.8054,38.0153,144.3435,6.815,80.7882,40.4215,69.0497,222.4407,-35.7913,8.9915,1.459,98.3668,0
188.1833,38.9915,31.0585,12.8823,58.9496,211.7247,28.8087,6.418,6.0039,31.25,35.5578,47.3395,6.4716,10.6991,10.8397,209.3772,-7.8984,53.6982,20.5362,3.5326,244.1638,22.6972,7.6746,9.0163,47.3161,0
195.8377,-44.838,51.7917,9.6698,48.5728,212.1185,6.5803,9.794,9.7215,28.0972,57.8768,35.8132,10.13,11.8318,44.2947,218.9948,30.7841,63.2701,25.7926,79.9372,167.0829,36.2014,9.306,11.0515,14.507,0
219.8929,49.3586,41.5752,10.2823,39.0323,186.5989,23.7178,9.7292,7.2532,64.2261,56.7776,34.8407,7.9563,11.5096,29.5151,149.8859,3.2521,45.3146,16.9118,14.515,203.1786,42.7223,9.6627,5.7122,96.1763,0
214.2839,-45.8982,44.8591,7.8877,19.4834,227.8879,36.8223,7.8944,9.8538,65.4343,56.7836,32.8925,5.0639,9.6065,14.0812,209.232,19.0278,62.8027,12.8593,83.1689,186.7839,-48.8039,11.1487,10.8095,44.5942,0
195.9188,-47.63,37.6889,15.9354,69.3453,237.6239,4.7193,6.9557,6.409,11.9977,65.0182,42.7793,13.1347,7.7194,54.99,186.925,19.5654,15.5666,35.803,63.8781,221.3397,-7.3017,8.8735,14.2238,32.3404,0
170.6668,-42.6003,31.9981,7.0954,84.8037,227.5892,28.8099,13.2197,3.1168,61.0302,51.7917,23.3198,10.0834,10.247,21.6342,158.859,21.54,24.0449,44.0085,25.0596,217.2713,-5.4118,11.3557,8.9689,64.0335,0
187.9282,20.0055,21.881,13.239,38.9369,232.3942,24.8613,4.6771,12.2615,78.0937,48.8176,29.7563,15.3095,8.4269,14.5671,204.366,43.5042,43.6969,18.9553,63.2273,212.6444,3.4626,9.6654,11.1919,45.9639,0
197.0135,14.7793,31.5124,10.7611,58.3841,243.1444,43.4767,7.4358,9.1992,63.2791,54.8861,35.0127,11.5137,9.2398,14.2009,189.2028,4.0552,50.3658,7.7642,44.9307,187.9624,49.5834,10.9915,10.235,78.7779,0
240.0959,16.7316,87.2674,5.6368,55.8402,223.4155,85.5957,10.7323,9.6258,14.159,16.9975,79.0226,14.4718,11.3237,79.194,213.4896,-45.0042,54.4888,64.3758,17.0689,153.453,-39.3669,7.0031,4.6254,22.0573,1
200.9647,-7.3789,42.8405,2.1132,31.5917,273.1234,24.2064,9.2509,12.7518,76.4228,27.2036,26.8845,11.3075,11.962,39.6381,187.389,-6.1339,32.0281,35.3285,84.7367,203.4827,11.2442,10.0921,9.4755,48.6967,0
205.563,15.1756,78.9032,12.3594,39.8492,206.5084,59.7994,11.1661,14.1257,52.3087,69.0607,69.7916,11.8374,10.4426,50.4981,200.0519,12.7192,49.1719,75.7819,23.5639,227.2731,-40.4316,12.4819,6.7175,53.9723,1
238.7273,27.0331,24.7932,7.9679,56.5847,156.3275,43.3463,9.3325,11.9953,4.3116,69.9891,27.1991,13.1267,7.2587,48.7298,200.4714,24.0417,45.5422,39.4544,48.5061,247.0348,-38.3935,13.7912,7.0622,59.2707,0
214.2705,-17.4315,47.1101,10.4826,36.8927,195.3404,5.8368,8.4971,11.4929,47.099,56.4843,25.7354,12.9718,8.5531,25.0627,210.5649,21.9821,59.964,28.766,12.7212,196.2629,-36.3499,9.0164,11.9812,17.1201,0
173.3184,38.6409,13.1491,6.7897,43.0023,188.1939,53.1687,8.9002,15.0645,48.9213,65.294,10.8243,6.8905,9.1152,49.094,198.0417,-17.2704,38.753,42.4934,14.897,174.7583,7.3701,18.3971,10.268,4.0059,0
200.9152,3.1122,26.8831,4.6796,53.4848,178.7331,32.6205,9.5573,9.8296,73.1786,58.442,37.442,9.2153,8.953,19.8492,203.241,20.3304,49.9431,27.3324,45.4841,208.3543,-9.464,3.9488,10.7152,46.4296,0
172.0409,36.0383,52.9291,12.7282,65.4702,206.4509,26.4032,17.1945,4.8519,78.7692,42.9695,44.3429,6.6685,16.8081,39.7679,171.3803,-38.9033,22.0661,21.6125,17.5267,180.5227,5.879,14.3042,11.9273,20.4713,0
201.0512,-2.1507,35.8769,13.6668,42.6272,212.3963,49.2089,10.4301,12.7648,26.7358,49.0787,34.2791,8.0498,12.8608,23.9457,197.4384,20.9825,37.7925,27.9548,62.0951,222.312,30.8796,3.1189,11.03,89.1903,0
195.9875,-41.983,37.9322,8.5198,59.3183,215.2927,25.4127,6.6789,12.5726,62.7276,37.1361,44.7117,9.2882,11.8691,38.1676,159.4999,-20.8483,57.4547,36.0447,94.7449,184.2666,14.4672,7.6636,11.4481,64.6051,0
161.397,34.1908,19.7375,7.5951,54.3072,204.5069,22.8574,9.7831,13.4454,97.0724,63.3864,33.2812,8.2592,10.4948,46.8189,178.2861,-21.4753,62.2678,14.3907,66.6356,212.6035,-45.8849,11.8171,9.3658,26.0407,0
214.2538,6.2487,40.2297,10.5664,36.9586,226.7753,35.3068,12.168,12.681,49.9417,42.678,19.8209,10.6869,14.9118,30.5302,226.5973,20.5451,47.9452,22.8648,98.069,269.7886,7.3728,12.333,13.0903,90.6881,0
181.8449,40.0174,11.9416,12.4304,64.5814,153.1216,43.3324,8.7538,10.4401,5.5034,40.7954,25.7425,12.2259,9.0478,44.7719,205.2674,-5.4542,65.3228,37.4988,19.445,183.1112,44.3402,13.7244,12.3826,14.7946,0
184.5516,-13.037,23.15,11.7598,80.2449,191.4002,46.5008,12.5314,1.1741,80.3686,66.1322,40.9097,2.5236,4.3291,41.7683,225.5209,-41.3922,65.3397,6.1784,98.6638,209.5809,-43.3884,14.8822,8.7496,8.8448,0
226.6599,5.5814,23.6399,8.7558,25.6141,211.5136,40.8299,9.1687,9.7074,82.6248,43.619,44.4884,9.3186,10.1593,39.367,200.36,45.6027,28.476,33.0006,89.2687,169.7137,18.7843,11.7362,10.0499,27.7217,0
215.1173,-43.3275,29.559,6.0442,64.2797,168.9469,11.7354,10.6926,12.628,57.5264,62.2748,32.1695,10.8894,7.3895,52.3066,211.8052,-22.733,56.7375,39.5839,28.9856,185.2355,2.9612,13.3186,8.5964,76.6442,0
241.5594,4.3712,41.2226,13.9082,29.8209,185.6083,47.3193,9.4913,8.7532,58.0047,68.0671,31.1739,7.5872,12.4738,15.8199,255.6185,-39.7582,51.7495,37.6267,89.7057,157.1694,2.5653,6.2985,6.2799,75.6307,0
192.3945,-3.9509,91.3954,12.5609,37.1455,203.3269,63.0241,14.2029,13.1147,76.359,37.0712,74.3977,9.2981,10.8398,68.4837,210.3394,-27.3426,43.49,77.7659,69.0818,208.8605,28.403,14.5737,12.4303,75.7334,1
241.4913,1.3479,86.1256,11.4062,52.7462,240.7232,81.0009,10.1498,4.7629,92.0098,57.7985,71.2811,9.2205,11.0514,88.5135,141.0355,44.8792,59.4197,84.9724,72.8554,202.0024,-40.0894,13.8937,9.556,21.6998,1
197.6264,-21.8143,42.1406,7.8428,58.4721,212.0982,11.184,9.876,7.3255,43.9666,64.89,34.7291,12.5476,8.4847,35.7195,202.0636,48.4613,57.2675,34.9895,76.2274,210.361,20.4731,9.1912,9.6965,32.8115,0
191.4824,-18.7993,88.2436,13.2139,47.5767,185.1171,94.0289,10.4276,11.0563,84.1058,45.9385,69.3266,13.4897,9.972,83.4764,219.7688,15.8548,59.4246,82.9307,59.0557,254.8451,47.7853,14.0761,17.4927,33.8632,1
232.2623,49.0661,46.4187,13.9908,45.7729,246.6746,21.6596,8.8208,11.0587,40.0236,29.1066,20.2609,8.1559,7.5855,30.9416,201.6189,-24.931,42.8731,25.5349,9.9603,188.3541,-44.7148,14.1083,11.8777,97.2073,0
192.5677,12.1967,23.7633,10.9844,53.4055,205.8644,8.8403,11.3145,14.2192,49.025,33.5054,49.7849,2.9076,7.861,42.4816,206.2779,41.4939,44.2482,40.7147,45.9656,237.4519,36.0361,10.7844,8.4642,49.148,0
244.3621,21.5723,70.2016,10.1137,37.7865,161.4671,64.7826,8.5053,12.1743,39.1385,35.8657,88.6219,9.2436,5.0188,97.0383,196.928,-45.4882,53.2386,65.418,2.69,240.1584,39.1343,9.2634,11.1406,34.5143,1
173.7706,-25.2386,44.2011,7.5981,33.8823,223.4505,34.0942,9.6869,10.5102,32.6117,62.703,18.232,11.9236,8.6283,24.6775,162.3302,48.5765,34.908,39.9498,80.8327,236.3846,-16.4033,12.6455,4.8959,33.9539,0
199.112,-13.6666,17.0556,11.3765,56.6467,144.0874,20.3717,9.4487,19.5784,40.2027,64.7439,29.7645,8.6836,10.7467,25.5566,194.1899,30.1186,54.7852,35.3522,65.1537,251.7613,-19.8153,11.0659,6.9877,53.9948,0
165.6551,-4.6771,39.6809,10.1597,,181.1326,23.0879,4.2767,8.1612,96.2117,45.1804,2.3635,11.4401,5.9454,26.6181,203.8342,6.6116,34.1183,18.6897,14.7744,196.0175,-34.9527,8.9976,7.6714,43.5389,0
